query_index,neighbor_rank,neighbor_index,distance,query_team_hash,neighbor_team_hash,query_species,neighbor_species,neighbor_occurrence_count
0,1,46,0.3212539553642273,dca36b3fe686f36e,352e64de1fd517ea,Golurk | Torkoal | Farigiraf | Lucario | Aromatisse | Kangaskhan,Audino | Flapple | Liepard | Conkeldurr | Aurorus | Kangaskhan,1
70,5,56,0.34660428762435913,a0ee9a9c4be51840,afd9f42651240969,Maushold-Four | Tyranitar | Volcarona | Aerodactyl | Slowbro-Galar | Sandaconda,Gliscor | Mamoswine | Meganium | Tsareena | Tyranitar | Tinkaton,2
71,1,44,0.35393226146698,ee32120317afa214,7a9e249b48057e6b,Venusaur | Incineroar | Sneasler | Charizard | Milotic | Garchomp,Charizard | Venusaur | Kingambit | Basculegion | Sneasler | Garchomp,1
71,2,60,0.4460139274597168,ee32120317afa214,198c25a6899ba315,Venusaur | Incineroar | Sneasler | Charizard | Milotic | Garchomp,Charizard | Whimsicott | Garchomp | Incineroar | Sneasler | Torkoal,2
71,3,61,0.45944297313690186,ee32120317afa214,89f9327eb020e067,Venusaur | Incineroar | Sneasler | Charizard | Milotic | Garchomp,Charizard | Farigiraf | Garchomp | Aerodactyl | Sylveon | Kingambit,2
71,4,78,0.49680662155151367,ee32120317afa214,16a80bda34c55cf6,Venusaur | Incineroar | Sneasler | Charizard | Milotic | Garchomp,Charizard | Floette-Eternal | Garchomp | Kingambit | Aerodactyl | Basculegion,2
71,5,48,0.5305829048156738,ee32120317afa214,955e89a0ec5dc754,Venusaur | Incineroar | Sneasler | Charizard | Milotic | Garchomp,Charizard | Whimsicott | Garchomp | Kingambit | Kangaskhan | Basculegion,2
72,1,63,0.5608166456222534,27432d43dfb0e64c,bb8d069ae5a2742b,Floette-Eternal | Rotom-Mow | Incineroar | Slowking | Garchomp | Gengar,Chandelure | Whimsicott | Milotic | Farigiraf | Weavile | Venusaur,1
72,2,33,0.5868734121322632,27432d43dfb0e64c,47911ee82d65f50a,Floette-Eternal | Rotom-Mow | Incineroar | Slowking | Garchomp | Gengar,Garganacl | Archaludon | Hippowdon | Gardevoir | Farigiraf | Sableye,1
72,3,46,0.5872722268104553,27432d43dfb0e64c,352e64de1fd517ea,Floette-Eternal | Rotom-Mow | Incineroar | Slowking | Garchomp | Gengar,Audino | Flapple | Liepard | Conkeldurr | Aurorus | Kangaskhan,1
72,4,77,0.5905334949493408,27432d43dfb0e64c,80d3ca348213d5fd,Floette-Eternal | Rotom-Mow | Incineroar | Slowking | Garchomp | Gengar,Aggron | Dragapult | Sylveon | Pelipper | Slowking-Galar | Sinistcha-Masterpiece,1
72,5,98,0.5947502255439758,27432d43dfb0e64c,67cadcf31deda539,Floette-Eternal | Rotom-Mow | Incineroar | Slowking | Garchomp | Gengar,Politoed | Archaludon | Weavile | Chimecho | Torterra | Azumarill,1
73,1,47,0.2018449902534485,c3539a4a9c794700,3f5bf5a63ada1032,Talonflame | Starmie | Torterra | Decidueye-Hisui | Snorlax | Sharpedo,Espeon | Skarmory | Klefki | Sharpedo | Heliolisk | Hydreigon,1
73,2,70,0.22491896152496338,c3539a4a9c794700,a0ee9a9c4be51840,Talonflame | Starmie | Torterra | Decidueye-Hisui | Snorlax | Sharpedo,Maushold-Four | Tyranitar | Volcarona | Aerodactyl | Slowbro-Galar | Sandaconda,1
73,3,41,0.264987587928772,c3539a4a9c794700,ac702d77c3ea10ab,Talonflame | Starmie | Torterra | Decidueye-Hisui | Snorlax | Sharpedo,Archaludon | Pelipper | Excadrill | Basculegion | Raichu | Greninja,1
73,4,40,0.3626211881637573,c3539a4a9c794700,17179e9bb791e30b,Talonflame | Starmie | Torterra | Decidueye-Hisui | Snorlax | Sharpedo,Golurk | Delphox | Bellibolt | Appletun | Froslass | Passimian,1
73,5,26,0.4136818051338196,c3539a4a9c794700,659d1a88a3f25a47,Talonflame | Starmie | Torterra | Decidueye-Hisui | Snorlax | Sharpedo,Alakazam | Liepard | Dragapult | Incineroar | Milotic | Skarmory,1
74,1,26,0.33782684803009033,d3acf28d1e746d6e,659d1a88a3f25a47,Aggron | Sylveon | Incineroar | Garchomp | Talonflame | Lucario,Alakazam | Liepard | Dragapult | Incineroar | Milotic | Skarmory,1
74,2,73,0.4435148239135742,d3acf28d1e746d6e,c3539a4a9c794700,Aggron | Sylveon | Incineroar | Garchomp | Talonflame | Lucario,Talonflame | Starmie | Torterra | Decidueye-Hisui | Snorlax | Sharpedo,1
74,3,56,0.46471333503723145,d3acf28d1e746d6e,afd9f42651240969,Aggron | Sylveon | Incineroar | Garchomp | Talonflame | Lucario,Gliscor | Mamoswine | Meganium | Tsareena | Tyranitar | Tinkaton,2
74,4,77,0.47389721870422363,d3acf28d1e746d6e,80d3ca348213d5fd,Aggron | Sylveon | Incineroar | Garchomp | Talonflame | Lucario,Aggron | Dragapult | Sylveon | Pelipper | Slowking-Galar | Sinistcha-Masterpiece,1
74,5,41,0.49681413173675537,d3acf28d1e746d6e,ac702d77c3ea10ab,Aggron | Sylveon | Incineroar | Garchomp | Talonflame | Lucario,Archaludon | Pelipper | Excadrill | Basculegion | Raichu | Greninja,1
75,1,63,0.420343279838562,0852556e42be201c,bb8d069ae5a2742b,Chandelure | Chesnaught | Aerodactyl | Milotic | Sylveon | Torkoal,Chandelure | Whimsicott | Milotic | Farigiraf | Weavile | Venusaur,1
75,2,82,0.5332164168357849,0852556e42be201c,f6e24ac0cbd2c9d7,Chandelure | Chesnaught | Aerodactyl | Milotic | Sylveon | Torkoal,Venusaur | Kingambit | Sylveon | Garchomp | Farigiraf | Torkoal,1
75,3,42,0.5398803949356079,0852556e42be201c,4c67a97cb692851e,Chandelure | Chesnaught | Aerodactyl | Milotic | Sylveon | Torkoal,Aegislash | Hydreigon | Gardevoir | Abomasnow | Pelipper | Archaludon,1
75,4,0,0.6171212196350098,0852556e42be201c,dca36b3fe686f36e,Chandelure | Chesnaught | Aerodactyl | Milotic | Sylveon | Torkoal,Golurk | Torkoal | Farigiraf | Lucario | Aromatisse | Kangaskhan,2
75,5,98,0.6264492273330688,0852556e42be201c,67cadcf31deda539,Chandelure | Chesnaught | Aerodactyl | Milotic | Sylveon | Torkoal,Politoed | Archaludon | Weavile | Chimecho | Torterra | Azumarill,1
76,1,70,0.39055466651916504,5f38ecb87abd6709,a0ee9a9c4be51840,Tyranitar | Aerodactyl | Excadrill | Rotom-Heat | Aegislash | Sneasler,Maushold-Four | Tyranitar | Volcarona | Aerodactyl | Slowbro-Galar | Sandaconda,1
76,2,41,0.39528536796569824,5f38ecb87abd6709,ac702d77c3ea10ab,Tyranitar | Aerodactyl | Excadrill | Rotom-Heat | Aegislash | Sneasler,Archaludon | Pelipper | Excadrill | Basculegion | Raichu | Greninja,1
76,3,19,0.4281349778175354,5f38ecb87abd6709,976c6a3a32acc1e3,Tyranitar | Aerodactyl | Excadrill | Rotom-Heat | Aegislash | Sneasler,Whimsicott | Greninja | Pelipper | Tyranitar | Rotom-Wash | Sneasler,1
76,4,73,0.49576783180236816,5f38ecb87abd6709,c3539a4a9c794700,Tyranitar | Aerodactyl | Excadrill | Rotom-Heat | Aegislash | Sneasler,Talonflame | Starmie | Torterra | Decidueye-Hisui | Snorlax | Sharpedo,1
76,5,12,0.5067369937896729,5f38ecb87abd6709,570ed60f0ed77b54,Tyranitar | Aerodactyl | Excadrill | Rotom-Heat | Aegislash | Sneasler,Blastoise | Archaludon | Sinistcha-Masterpiece | Talonflame | Sneasler | Farigiraf,3
77,1,26,0.2777476906776428,80d3ca348213d5fd,659d1a88a3f25a47,Aggron | Dragapult | Sylveon | Pelipper | Slowking-Galar | Sinistcha-Masterpiece,Alakazam | Liepard | Dragapult | Incineroar | Milotic | Skarmory,1
77,2,31,0.41224396228790283,80d3ca348213d5fd,d68f7b3ed4ee2ce7,Aggron | Dragapult | Sylveon | Pelipper | Slowking-Galar | Sinistcha-Masterpiece,Volcarona | Lucario | Basculegion-F | Krookodile | Clefable | Rotom-Mow,4
77,3,98,0.41765278577804565,80d3ca348213d5fd,67cadcf31deda539,Aggron | Dragapult | Sylveon | Pelipper | Slowking-Galar | Sinistcha-Masterpiece,Politoed | Archaludon | Weavile | Chimecho | Torterra | Azumarill,1
77,4,69,0.45226746797561646,80d3ca348213d5fd,8bd96d5ac9738765,Aggron | Dragapult | Sylveon | Pelipper | Slowking-Galar | Sinistcha-Masterpiece,Sylveon | Aerodactyl | Camerupt | Kommo-o | Oranguru | Sableye,1
77,5,41,0.47170501947402954,80d3ca348213d5fd,ac702d77c3ea10ab,Aggron | Dragapult | Sylveon | Pelipper | Slowking-Galar | Sinistcha-Masterpiece,Archaludon | Pelipper | Excadrill | Basculegion | Raichu | Greninja,1
78,1,61,0.1325610876083374,16a80bda34c55cf6,89f9327eb020e067,Charizard | Floette-Eternal | Garchomp | Kingambit | Aerodactyl | Basculegion,Charizard | Farigiraf | Garchomp | Aerodactyl | Sylveon | Kingambit,2
78,2,44,0.21784871816635132,16a80bda34c55cf6,7a9e249b48057e6b,Charizard | Floette-Eternal | Garchomp | Kingambit | Aerodactyl | Basculegion,Charizard | Venusaur | Kingambit | Basculegion | Sneasler | Garchomp,1
78,3,48,0.27896952629089355,16a80bda34c55cf6,955e89a0ec5dc754,Charizard | Floette-Eternal | Garchomp | Kingambit | Aerodactyl | Basculegion,Charizard | Whimsicott | Garchomp | Kingambit | Kangaskhan | Basculegion,2
78,4,25,0.2943718433380127,16a80bda34c55cf6,5073c827ba524d11,Charizard | Floette-Eternal | Garchomp | Kingambit | Aerodactyl | Basculegion,Talonflame | Basculegion | Tsareena | Corviknight | Garchomp | Floette-Eternal,2
78,5,50,0.365060031414032,16a80bda34c55cf6,92786912a032174b,Charizard | Floette-Eternal | Garchomp | Kingambit | Aerodactyl | Basculegion,Charizard | Whimsicott | Garchomp | Glimmora | Basculegion | Sneasler,1
79,1,29,0.4347858428955078,5fe864f2208ce0cb,18260bbf4eb33fee,Gengar | Whimsicott | Incineroar | Rotom-Wash | Skarmory | Garchomp,Gengar | Maushold-Four | Politoed | Incineroar | Hatterene | Ninetales-Alola,1
79,2,7,0.5001211762428284,5fe864f2208ce0cb,2d2b660408c573f9,Gengar | Whimsicott | Incineroar | Rotom-Wash | Skarmory | Garchomp,Meganium | Whimsicott | Dragapult | Mamoswine | Farigiraf | Aerodactyl,1
79,3,77,0.5567878484725952,5fe864f2208ce0cb,80d3ca348213d5fd,Gengar | Whimsicott | Incineroar | Rotom-Wash | Skarmory | Garchomp,Aggron | Dragapult | Sylveon | Pelipper | Slowking-Galar | Sinistcha-Masterpiece,1
79,4,15,0.5606445074081421,5fe864f2208ce0cb,b3f9627c83053672,Gengar | Whimsicott | Incineroar | Rotom-Wash | Skarmory | Garchomp,Charizard | Venusaur | Whimsicott | Rotom-Wash | Sneasler | Corviknight,2
79,5,26,0.5902148485183716,5fe864f2208ce0cb,659d1a88a3f25a47,Gengar | Whimsicott | Incineroar | Rotom-Wash | Skarmory | Garchomp,Alakazam | Liepard | Dragapult | Incineroar | Milotic | Skarmory,1
80,1,23,0.3604128360748291,52cc4138be0fef1b,caf9a40c2dfa8249,Gengar | Maushold | Whimsicott | Basculegion | Incineroar | Dragonite,Gengar | Ninetales-Alola | Rotom-Wash | Garchomp | Incineroar | Aegislash,2
80,2,11,0.3890707492828369,52cc4138be0fef1b,231edb01937ae286,Gengar | Maushold | Whimsicott | Basculegion | Incineroar | Dragonite,Aegislash | Rotom-Wash | Gengar | Garchomp | Ninetales-Alola | Incineroar,5
80,3,60,0.5026158094406128,52cc4138be0fef1b,198c25a6899ba315,Gengar | Maushold | Whimsicott | Basculegion | Incineroar | Dragonite,Charizard | Whimsicott | Garchomp | Incineroar | Sneasler | Torkoal,2
80,4,13,0.5816028118133545,52cc4138be0fef1b,0d527b3a3477ed15,Gengar | Maushold | Whimsicott | Basculegion | Incineroar | Dragonite,Golurk | Farigiraf | Incineroar | Torkoal | Sneasler | Venusaur,9
80,5,66,0.631950855255127,52cc4138be0fef1b,178afa1aca9318fa,Gengar | Maushold | Whimsicott | Basculegion | Incineroar | Dragonite,Delphox | Sinistcha | Kingambit | Gyarados | Garchomp | Floette-Eternal,2
81,1,58,0.4349677562713623,09b5de4947afb974,0f5f8edd2d734bd4,Altaria | Sinistcha | Sneasler | Arcanine-Hisui | Milotic | Aerodactyl,Starmie | Archaludon | Sableye | Pelipper | Sneasler | Garchomp,1
81,2,97,0.51039057970047,09b5de4947afb974,adf8d41c4b35c03a,Altaria | Sinistcha | Sneasler | Arcanine-Hisui | Milotic | Aerodactyl,Tyranitar | Excadrill | Garchomp | Incineroar | Sinistcha-Masterpiece | Milotic,1
81,3,17,0.5546083450317383,09b5de4947afb974,12b03ab13a8680d0,Altaria | Sinistcha | Sneasler | Arcanine-Hisui | Milotic | Aerodactyl,Scizor | Charizard | Sinistcha | Sneasler | Milotic | Meowstic,2
81,4,14,0.6081099510192871,09b5de4947afb974,209c695dc848b7ec,Altaria | Sinistcha | Sneasler | Arcanine-Hisui | Milotic | Aerodactyl,Sneasler | Maushold | Kingambit | Aerodactyl | Kommo-o | Basculegion-F,2
81,5,98,0.6360811591148376,09b5de4947afb974,67cadcf31deda539,Altaria | Sinistcha | Sneasler | Arcanine-Hisui | Milotic | Aerodactyl,Politoed | Archaludon | Weavile | Chimecho | Torterra | Azumarill,1
82,1,61,0.4237871766090393,f6e24ac0cbd2c9d7,89f9327eb020e067,Venusaur | Kingambit | Sylveon | Garchomp | Farigiraf | Torkoal,Charizard | Farigiraf | Garchomp | Aerodactyl | Sylveon | Kingambit,2
82,2,92,0.4697231650352478,f6e24ac0cbd2c9d7,3d9bf5c9e331e243,Venusaur | Kingambit | Sylveon | Garchomp | Farigiraf | Torkoal,Kingambit | Sylveon | Farigiraf | Floette-Eternal | Incineroar | Basculegion,1
82,3,75,0.5332164168357849,f6e24ac0cbd2c9d7,0852556e42be201c,Venusaur | Kingambit | Sylveon | Garchomp | Farigiraf | Torkoal,Chandelure | Chesnaught | Aerodactyl | Milotic | Sylveon | Torkoal,1
82,4,85,0.5382351875305176,f6e24ac0cbd2c9d7,94214ebf5d0afaa5,Venusaur | Kingambit | Sylveon | Garchomp | Farigiraf | Torkoal,Charizard | Venusaur | Sylveon | Milotic | Aegislash | Aerodactyl,1
82,5,55,0.5803722143173218,f6e24ac0cbd2c9d7,bba266c9203da3cf,Venusaur | Kingambit | Sylveon | Garchomp | Farigiraf | Torkoal,Torkoal | Incineroar | Oranguru | Gardevoir | Farigiraf | Sinistcha,1
83,1,39,0.006905913352966309,fadd3b7811f330f1,fce52b299c35e3fd,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,1
83,2,2,0.09572839736938477,fadd3b7811f330f1,7478a4ee98b254ca,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,Sneasler | Garchomp | Basculegion | Glimmora | Charizard | Whimsicott,21
83,3,50,0.15671604871749878,fadd3b7811f330f1,92786912a032174b,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,Charizard | Whimsicott | Garchomp | Glimmora | Basculegion | Sneasler,1
83,4,48,0.20767158269882202,fadd3b7811f330f1,955e89a0ec5dc754,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,Charizard | Whimsicott | Garchomp | Kingambit | Kangaskhan | Basculegion,2
83,5,24,0.31895923614501953,fadd3b7811f330f1,ed84462ffebdc79f,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,Froslass | Aerodactyl | Basculegion | Kingambit | Sneasler | Garchomp,2
84,1,36,0.3086792826652527,f782d37fabb0ec3c,d2aa2deae1f55de2,Blastoise | Farigiraf | Basculegion | Pelipper | Archaludon | Sableye,Sinistcha | Pelipper | Toxicroak | Farigiraf | Blastoise | Archaludon,1
84,2,4,0.45100730657577515,f782d37fabb0ec3c,52bf8b5c32fbcd05,Blastoise | Farigiraf | Basculegion | Pelipper | Archaludon | Sableye,Greninja | Pelipper | Archaludon | Basculegion | Gengar | Whimsicott,1
84,3,49,0.4721865653991699,f782d37fabb0ec3c,e9873f520153bdc0,Blastoise | Farigiraf | Basculegion | Pelipper | Archaludon | Sableye,Archaludon | Pelipper | Sneasler | Sinistcha | Blastoise | Farigiraf,1
84,4,12,0.47335243225097656,f782d37fabb0ec3c,570ed60f0ed77b54,Blastoise | Farigiraf | Basculegion | Pelipper | Archaludon | Sableye,Blastoise | Archaludon | Sinistcha-Masterpiece | Talonflame | Sneasler | Farigiraf,3
84,5,28,0.48160111904144287,f782d37fabb0ec3c,c66b89361c2c0ce6,Blastoise | Farigiraf | Basculegion | Pelipper | Archaludon | Sableye,Blastoise | Whimsicott | Pelipper | Sneasler | Kingambit | Scizor,1
85,1,9,0.4531303644180298,94214ebf5d0afaa5,be3d8bea5367fac9,Charizard | Venusaur | Sylveon | Milotic | Aegislash | Aerodactyl,Banette | Aerodactyl | Basculegion | Sneasler | Archaludon | Sylveon,1
85,2,44,0.4712866544723511,94214ebf5d0afaa5,7a9e249b48057e6b,Charizard | Venusaur | Sylveon | Milotic | Aegislash | Aerodactyl,Charizard | Venusaur | Kingambit | Basculegion | Sneasler | Garchomp,1
85,3,2,0.47914159297943115,94214ebf5d0afaa5,7478a4ee98b254ca,Charizard | Venusaur | Sylveon | Milotic | Aegislash | Aerodactyl,Sneasler | Garchomp | Basculegion | Glimmora | Charizard | Whimsicott,21
85,4,83,0.505469799041748,94214ebf5d0afaa5,fadd3b7811f330f1,Charizard | Venusaur | Sylveon | Milotic | Aegislash | Aerodactyl,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,1
85,5,39,0.511974573135376,94214ebf5d0afaa5,fce52b299c35e3fd,Charizard | Venusaur | Sylveon | Milotic | Aegislash | Aerodactyl,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,1
86,1,18,0.29851627349853516,10f2fbf322898467,6af3415d062c122e,Sableye | Archaludon | Basculegion | Pelipper | Dragonite | Sinistcha,Gengar | Kommo-o | Sinistcha | Incineroar | Politoed | Archaludon,2
86,2,88,0.3098543882369995,10f2fbf322898467,ad0c9bfb004cf758,Sableye | Archaludon | Basculegion | Pelipper | Dragonite | Sinistcha,Sableye | Archaludon | Basculegion | Pelipper | Sinistcha | Dragonite,1
86,3,37,0.384734570980072,10f2fbf322898467,6882fcbf0a57cea4,Sableye | Archaludon | Basculegion | Pelipper | Dragonite | Sinistcha,Hawlucha | Snorlax | Hydreigon | Incineroar | Sinistcha | Scizor,1
86,4,6,0.5425046682357788,10f2fbf322898467,87ca81b02aad2567,Sableye | Archaludon | Basculegion | Pelipper | Dragonite | Sinistcha,Kommo-o | Gengar | Altaria | Sinistcha-Masterpiece | Incineroar | Kingambit,4
86,5,9,0.5577818155288696,10f2fbf322898467,be3d8bea5367fac9,Sableye | Archaludon | Basculegion | Pelipper | Dragonite | Sinistcha,Banette | Aerodactyl | Basculegion | Sneasler | Archaludon | Sylveon,1
87,1,16,0.11957299709320068,54aa0690b907d90b,140b2148c1dd9d4c,Gardevoir | Aerodactyl | Rotom-Heat | Basculegion | Kingambit | Sneasler,Gardevoir | Aerodactyl | Rotom-Heat | Basculegion | Kingambit | Garchomp,1
87,2,22,0.27118879556655884,54aa0690b907d90b,7b55959832ba42ff,Gardevoir | Aerodactyl | Rotom-Heat | Basculegion | Kingambit | Sneasler,Whimsicott | Glimmora | Kingambit | Basculegion | Sneasler | Lopunny,1
87,3,52,0.40274691581726074,54aa0690b907d90b,2bdaf2f2c2a86e6e,Gardevoir | Aerodactyl | Rotom-Heat | Basculegion | Kingambit | Sneasler,Aerodactyl | Meganium | Basculegion | Sneasler | Farigiraf | Kingambit,1
87,4,89,0.46536076068878174,54aa0690b907d90b,ed60f837af6ac454,Gardevoir | Aerodactyl | Rotom-Heat | Basculegion | Kingambit | Sneasler,Sneasler | Kingambit | Basculegion | Aerodactyl | Charizard | Sylveon,1
87,5,64,0.5226649045944214,54aa0690b907d90b,13337dcb4c6e9421,Gardevoir | Aerodactyl | Rotom-Heat | Basculegion | Kingambit | Sneasler,Banette | Sneasler | Archaludon | Basculegion | Aerodactyl | Sylveon,1
88,1,86,0.3098543882369995,ad0c9bfb004cf758,10f2fbf322898467,Sableye | Archaludon | Basculegion | Pelipper | Sinistcha | Dragonite,Sableye | Archaludon | Basculegion | Pelipper | Dragonite | Sinistcha,1
88,2,12,0.45841920375823975,ad0c9bfb004cf758,570ed60f0ed77b54,Sableye | Archaludon | Basculegion | Pelipper | Sinistcha | Dragonite,Blastoise | Archaludon | Sinistcha-Masterpiece | Talonflame | Sneasler | Farigiraf,3
88,3,36,0.48154038190841675,ad0c9bfb004cf758,d2aa2deae1f55de2,Sableye | Archaludon | Basculegion | Pelipper | Sinistcha | Dragonite,Sinistcha | Pelipper | Toxicroak | Farigiraf | Blastoise | Archaludon,1
88,4,35,0.48977458477020264,ad0c9bfb004cf758,b18e3c651392fa64,Sableye | Archaludon | Basculegion | Pelipper | Sinistcha | Dragonite,Scovillain | Pelipper | Basculegion | Archaludon | Sneasler | Scizor,1
88,5,37,0.49555152654647827,ad0c9bfb004cf758,6882fcbf0a57cea4,Sableye | Archaludon | Basculegion | Pelipper | Sinistcha | Dragonite,Hawlucha | Snorlax | Hydreigon | Incineroar | Sinistcha | Scizor,1
89,1,52,0.37727653980255127,ed60f837af6ac454,2bdaf2f2c2a86e6e,Sneasler | Kingambit | Basculegion | Aerodactyl | Charizard | Sylveon,Aerodactyl | Meganium | Basculegion | Sneasler | Farigiraf | Kingambit,1
89,2,22,0.4348191022872925,ed60f837af6ac454,7b55959832ba42ff,Sneasler | Kingambit | Basculegion | Aerodactyl | Charizard | Sylveon,Whimsicott | Glimmora | Kingambit | Basculegion | Sneasler | Lopunny,1
89,3,87,0.46536076068878174,ed60f837af6ac454,54aa0690b907d90b,Sneasler | Kingambit | Basculegion | Aerodactyl | Charizard | Sylveon,Gardevoir | Aerodactyl | Rotom-Heat | Basculegion | Kingambit | Sneasler,1
89,4,16,0.48268210887908936,ed60f837af6ac454,140b2148c1dd9d4c,Sneasler | Kingambit | Basculegion | Aerodactyl | Charizard | Sylveon,Gardevoir | Aerodactyl | Rotom-Heat | Basculegion | Kingambit | Garchomp,1
89,5,85,0.5232560634613037,ed60f837af6ac454,94214ebf5d0afaa5,Sneasler | Kingambit | Basculegion | Aerodactyl | Charizard | Sylveon,Charizard | Venusaur | Sylveon | Milotic | Aegislash | Aerodactyl,1
90,1,92,0.3733246922492981,c2f91708ff1de60c,3d9bf5c9e331e243,Corviknight | Garchomp | Sylveon | Basculegion | Incineroar | Sneasler,Kingambit | Sylveon | Farigiraf | Floette-Eternal | Incineroar | Basculegion,1
90,2,64,0.4318338632583618,c2f91708ff1de60c,13337dcb4c6e9421,Corviknight | Garchomp | Sylveon | Basculegion | Incineroar | Sneasler,Banette | Sneasler | Archaludon | Basculegion | Aerodactyl | Sylveon,1
90,3,37,0.45748382806777954,c2f91708ff1de60c,6882fcbf0a57cea4,Corviknight | Garchomp | Sylveon | Basculegion | Incineroar | Sneasler,Hawlucha | Snorlax | Hydreigon | Incineroar | Sinistcha | Scizor,1
90,4,52,0.4975661039352417,c2f91708ff1de60c,2bdaf2f2c2a86e6e,Corviknight | Garchomp | Sylveon | Basculegion | Incineroar | Sneasler,Aerodactyl | Meganium | Basculegion | Sneasler | Farigiraf | Kingambit,1
90,5,8,0.5391489863395691,c2f91708ff1de60c,180863b74c34fa90,Corviknight | Garchomp | Sylveon | Basculegion | Incineroar | Sneasler,Tyranitar | Garchomp | Corviknight | Milotic | Incineroar | Venusaur,1
91,1,61,0.4757823348045349,3cc7784784d57fbe,89f9327eb020e067,Floette-Eternal | Garchomp | Milotic | Volcarona | Aerodactyl | Aegislash,Charizard | Farigiraf | Garchomp | Aerodactyl | Sylveon | Kingambit,2
91,2,25,0.48581695556640625,3cc7784784d57fbe,5073c827ba524d11,Floette-Eternal | Garchomp | Milotic | Volcarona | Aerodactyl | Aegislash,Talonflame | Basculegion | Tsareena | Corviknight | Garchomp | Floette-Eternal,2
91,3,59,0.49022722244262695,3cc7784784d57fbe,00826b434731de8e,Floette-Eternal | Garchomp | Milotic | Volcarona | Aerodactyl | Aegislash,Scovillain | Primarina | Sneasler | Kingambit | Aerodactyl | Garchomp,2
91,4,78,0.5085209608078003,3cc7784784d57fbe,16a80bda34c55cf6,Floette-Eternal | Garchomp | Milotic | Volcarona | Aerodactyl | Aegislash,Charizard | Floette-Eternal | Garchomp | Kingambit | Aerodactyl | Basculegion,2
91,5,45,0.5528139472007751,3cc7784784d57fbe,071631a04d65b68a,Floette-Eternal | Garchomp | Milotic | Volcarona | Aerodactyl | Aegislash,Archaludon | Blastoise | Garchomp | Sableye | Hippowdon | Sneasler,1
92,1,90,0.3733246922492981,3d9bf5c9e331e243,c2f91708ff1de60c,Kingambit | Sylveon | Farigiraf | Floette-Eternal | Incineroar | Basculegion,Corviknight | Garchomp | Sylveon | Basculegion | Incineroar | Sneasler,1
92,2,55,0.3781917095184326,3d9bf5c9e331e243,bba266c9203da3cf,Kingambit | Sylveon | Farigiraf | Floette-Eternal | Incineroar | Basculegion,Torkoal | Incineroar | Oranguru | Gardevoir | Farigiraf | Sinistcha,1
92,3,82,0.4697231650352478,3d9bf5c9e331e243,f6e24ac0cbd2c9d7,Kingambit | Sylveon | Farigiraf | Floette-Eternal | Incineroar | Basculegion,Venusaur | Kingambit | Sylveon | Garchomp | Farigiraf | Torkoal,1
92,4,66,0.4751244783401489,3d9bf5c9e331e243,178afa1aca9318fa,Kingambit | Sylveon | Farigiraf | Floette-Eternal | Incineroar | Basculegion,Delphox | Sinistcha | Kingambit | Gyarados | Garchomp | Floette-Eternal,2
92,5,37,0.494482159614563,3d9bf5c9e331e243,6882fcbf0a57cea4,Kingambit | Sylveon | Farigiraf | Floette-Eternal | Incineroar | Basculegion,Hawlucha | Snorlax | Hydreigon | Incineroar | Sinistcha | Scizor,1
93,1,62,0.4447411894798279,d3dc3187197501b6,f49dae567be7d287,Greninja | Whimsicott | Sylveon | Garchomp | Tyranitar | Rotom-Heat,Glimmora | Weavile | Volcarona | Tauros-Paldea-Aqua | Torterra | Rotom-Mow,2
93,2,1,0.47563445568084717,d3dc3187197501b6,9d75ac2a4adf2436,Greninja | Whimsicott | Sylveon | Garchomp | Tyranitar | Rotom-Heat,Aerodactyl | Charizard | Floette-Eternal | Hydreigon | Garchomp | Rotom-Wash,2
93,3,15,0.5154885649681091,d3dc3187197501b6,b3f9627c83053672,Greninja | Whimsicott | Sylveon | Garchomp | Tyranitar | Rotom-Heat,Charizard | Venusaur | Whimsicott | Rotom-Wash | Sneasler | Corviknight,2
93,4,10,0.5521671772003174,d3dc3187197501b6,0bd00b4502acf9f3,Greninja | Whimsicott | Sylveon | Garchomp | Tyranitar | Rotom-Heat,Mimikyu | Rotom-Wash | Delphox | Garchomp | Scizor | Aerodactyl,1
93,5,7,0.5533982515335083,d3dc3187197501b6,2d2b660408c573f9,Greninja | Whimsicott | Sylveon | Garchomp | Tyranitar | Rotom-Heat,Meganium | Whimsicott | Dragapult | Mamoswine | Farigiraf | Aerodactyl,1
94,1,6,0.36813002824783325,eb751673ff5da07b,87ca81b02aad2567,Hawlucha | Incineroar | Snorlax | Sableye | Politoed | Gengar,Kommo-o | Gengar | Altaria | Sinistcha-Masterpiece | Incineroar | Kingambit,4
94,2,18,0.48596686124801636,eb751673ff5da07b,6af3415d062c122e,Hawlucha | Incineroar | Snorlax | Sableye | Politoed | Gengar,Gengar | Kommo-o | Sinistcha | Incineroar | Politoed | Archaludon,2
